2018-11-05T18:11:21.370Z,36.443,-89.5278333,6.74,2.18
2018-11-05T18:00:59.340Z,33.8241667,-117.476,-0.64,1.64
2018-11-05T17:53:37.010Z,33.5076667,-116.7913333,6.72,0.85
2018-11-05T17:45:45.070Z,33.8685,-116.6226667,14.84,1.13
2018-11-05T17:43:21.990Z,33.2548333,-116.3825,12.21,0.75
2018-11-05T17:42:57.260Z,38.7796667,-122.7175,2.3,-0.01
2018-11-05T17:42:38.215Z,64.847,-149.5037,15.1,1.3
2018-11-05T17:41:12.190Z,36.0191667,-117.7743333,1.95,0.62
2018-11-05T17:32:36.500Z,53.3233333,-168.145,21.01,0.21
2018-11-05T17:28:26.720Z,60.455,-152.8465,5.22,-0.86
2018-11-05T17:10:53.440Z,58.1778333,-155.3556667,0.99,-0.68
2018-11-05T17:06:51.920Z,58.1735,-155.3555,0.36,-0.67
2018-11-05T16:51:45.720Z,36.7688332,-121.484169,5.71,2.18
2018-11-05T16:43:37.950Z,38.8078346,-122.8143311,1.74,0.31
2018-11-05T16:43:31.270Z,54.1415,-166.0151667,7.54,-0.52
2018-11-05T16:37:49.010Z,52.0605,-176.1113333,-0.27,-0.89
2018-11-05T16:31:55.087Z,60.0636,-139.3918,6.3,1.4
2018-11-05T16:30:57.930Z,52.068,-176.1246667,1.07,0.14
2018-11-05T16:23:25.720Z,36.0396652,-120.6176682,4.45,1.37
2018-11-05T16:12:30.132Z,63.276,-150.9994,5.1,2.1
2018-11-05T16:09:45.550Z,33.2785,-116.1421667,10.78,1.14
2018-11-05T16:09:04.570Z,37.4136667,-118.5365,12,0.55
2018-11-05T15:53:04.132Z,38.3635,-118.9007,13.4,0.6
2018-11-05T15:50:49.710Z,33.4961667,-116.7976667,2.91,1.36
2018-11-05T15:50:40.740Z,38.7976685,-122.7393341,1.1,1.15
2018-11-05T15:49:55.130Z,63.4249,-149.2965,53.8,1.3
2018-11-05T15:48:33.230Z,19.3026667,-155.2505,2.01,2.42
2018-11-05T15:48:26.430Z,36.6906667,-121.324,3.73,1.79
2018-11-05T15:44:42.930Z,52.0681667,-176.1225,2.51,1.2
2018-11-05T15:35:31.913Z,39.5692,-119.0739,3.6,2.3
2018-11-05T15:23:09.320Z,33.5055,-116.7928333,3.94,0.46
2018-11-05T15:21:24.910Z,0.475,125.479,68.46,4.8
2018-11-05T15:02:03.910Z,37.512,-118.4248333,4.7,0.79
