CUST_NAME,AGE,GENDER,RACE,STATE,MONTHLY_INCOME,ONLINE_CUST
Cust4036,29,[1]Female,[1]Bumiputra,KELANTAN,3100,1
Cust4037,29,[1]Female,[1]Bumiputra,SELANGOR,10540,1
Cust4038,29,[1]Female,[1]Bumiputra,SELANGOR,3090,1
Cust4039,29,[2]Male,[1]Bumiputra,KELANTAN,7860,1
Cust4040,29,[2]Male,[1]Bumiputra,PERLIS,2400,1
Cust4041,29,[2]Male,[2]Chinese,PULAU PINANG,2940,1
Cust4042,29,[1]Female,[2]Chinese,KUALA LUMPUR,4800,1
Cust4043,29,[1]Female,[2]Chinese,PERAK,3290,1
Cust4044,29,[1]Female,[1]Bumiputra,KUALA LUMPUR,2130,1
Cust4045,29,[1]Female,[1]Bumiputra,PAHANG,3170,1
Cust4046,29,[2]Male,[1]Bumiputra,KEDAH,2590,1
Cust4047,29,[1]Female,[3]Indian,JOHOR,2300,1
Cust4048,29,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,1830,1
Cust4049,29,[2]Male,[1]Bumiputra,MELAKA,5280,1
Cust4050,29,[2]Male,[1]Bumiputra,TERENGGANU,2750,1
Cust4051,29,[2]Male,[1]Bumiputra,KUALA LUMPUR,4200,1
Cust4052,29,[1]Female,[1]Bumiputra,KEDAH,2810,1
Cust4053,29,[1]Female,[1]Bumiputra,KUALA LUMPUR,3690,1
Cust4054,29,[2]Male,[2]Chinese,NEGERI SEMBILAN,6300,1
Cust4055,29,[2]Male,[1]Bumiputra,MELAKA,4530,1
Cust4056,29,[1]Female,[2]Chinese,SELANGOR,2410,1
Cust4057,29,[1]Female,[1]Bumiputra,KUALA LUMPUR,2320,1
Cust4058,29,[2]Male,[1]Bumiputra,KELANTAN,3660,1
Cust4059,29,[1]Female,[1]Bumiputra,KELANTAN,2360,1
Cust4060,29,[1]Female,[1]Bumiputra,MELAKA,3500,1
Cust4061,29,[2]Male,[1]Bumiputra,SELANGOR,2050,1
Cust4062,29,[2]Male,[1]Bumiputra,JOHOR,2170,1
Cust4063,29,[2]Male,[1]Bumiputra,SELANGOR,3910,1
Cust4064,29,[1]Female,[1]Bumiputra,KUALA LUMPUR,2100,1
Cust4065,29,[1]Female,[2]Chinese,PERAK,3840,1
Cust4066,29,[2]Male,[3]Indian,PERAK,2560,1
Cust4067,29,[2]Male,[2]Chinese,KUALA LUMPUR,11050,1
Cust4068,29,[2]Male,[1]Bumiputra,KELANTAN,6550,1
Cust4069,29,[1]Female,[1]Bumiputra,SELANGOR,2720,1
Cust4070,29,[1]Female,[1]Bumiputra,KELANTAN,2980,1
Cust4071,29,[1]Female,[3]Indian,KUALA LUMPUR,2080,1
Cust4072,29,[2]Male,[1]Bumiputra,KEDAH,4500,1
Cust4073,29,[1]Female,[1]Bumiputra,MELAKA,1980,1
Cust4074,29,[1]Female,[1]Bumiputra,KUALA LUMPUR,2240,1
Cust4075,29,[2]Male,[1]Bumiputra,KEDAH,2610,1
Cust4076,29,[2]Male,[1]Bumiputra,PERAK,6050,1
Cust4077,29,[2]Male,[1]Bumiputra,KUALA LUMPUR,2280,1
Cust4078,29,[2]Male,[1]Bumiputra,SELANGOR,2530,1
Cust4079,29,[2]Male,[1]Bumiputra,KELANTAN,2110,1
Cust4080,29,[1]Female,[1]Bumiputra,PULAU PINANG,2800,1
Cust4081,29,[1]Female,[1]Bumiputra,SELANGOR,2580,1
Cust4082,29,[1]Female,[1]Bumiputra,PUTRAJAYA,3430,1
Cust4083,29,[2]Male,[2]Chinese,PULAU PINANG,8410,1
Cust4084,29,[2]Male,[1]Bumiputra,PERAK,2620,1
Cust4085,29,[2]Male,[1]Bumiputra,SELANGOR,3060,1
Cust4086,28,[2]Male,[1]Bumiputra,SELANGOR,3250,1
Cust4087,28,[2]Male,[1]Bumiputra,JOHOR,4720,1
Cust4088,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,15000,1
Cust4089,28,[1]Female,[2]Chinese,SELANGOR,2420,1
Cust4090,28,[2]Male,[2]Chinese,SELANGOR,3600,1
Cust4091,28,[1]Female,[1]Bumiputra,KEDAH,2850,1
Cust4092,28,[1]Female,[3]Indian,NEGERI SEMBILAN,3980,1
Cust4093,28,[2]Male,[1]Bumiputra,SELANGOR,5060,1
Cust4094,28,[2]Male,[1]Bumiputra,SABAH,2230,1
Cust4095,28,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,2180,1
Cust4096,28,[2]Male,[3]Indian,SELANGOR,4650,1
Cust4097,28,[2]Male,[1]Bumiputra,SELANGOR,4320,1
Cust4098,28,[1]Female,[1]Bumiputra,JOHOR,3430,1
Cust4099,28,[1]Female,[1]Bumiputra,PERAK,2310,1
Cust4100,28,[2]Male,[1]Bumiputra,JOHOR,2290,1
Cust4101,28,[1]Female,[3]Indian,NEGERI SEMBILAN,2740,1
Cust4102,28,[1]Female,[1]Bumiputra,KEDAH,11100,1
Cust4103,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,2870,1
Cust4104,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,2630,1
Cust4105,28,[1]Female,[3]Indian,SELANGOR,3000,1
Cust4106,28,[1]Female,[1]Bumiputra,SELANGOR,9110,1
Cust4107,28,[1]Female,[1]Bumiputra,SELANGOR,2190,1
Cust4108,28,[2]Male,[1]Bumiputra,KELANTAN,4320,1
Cust4109,28,[2]Male,[1]Bumiputra,JOHOR,5250,1
Cust4110,28,[2]Male,[1]Bumiputra,KELANTAN,2450,1
Cust4111,28,[1]Female,[2]Chinese,KUALA LUMPUR,9180,1
Cust4112,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,3420,1
Cust4113,28,[2]Male,[1]Bumiputra,JOHOR,6330,1
Cust4114,28,[1]Female,[2]Chinese,JOHOR,8400,1
Cust4115,28,[1]Female,[1]Bumiputra,PERAK,2900,1
Cust4116,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,2240,1
Cust4117,28,[2]Male,[1]Bumiputra,PERAK,2780,1
Cust4118,28,[1]Female,[2]Chinese,PERAK,2500,1
Cust4119,28,[1]Female,[2]Chinese,PULAU PINANG,6240,1
Cust4120,28,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,2900,1
Cust4121,28,[2]Male,[3]Indian,SELANGOR,8080,1
Cust4122,28,[1]Female,[1]Bumiputra,KEDAH,6400,1
Cust4123,28,[1]Female,[1]Bumiputra,SELANGOR,3000,1
Cust4124,28,[1]Female,[2]Chinese,SELANGOR,6640,1
Cust4125,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,4930,1
Cust4126,28,[1]Female,[1]Bumiputra,SELANGOR,4800,1
Cust4127,28,[2]Male,[1]Bumiputra,SELANGOR,4000,1
Cust4128,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,2900,1
Cust4129,28,[2]Male,[1]Bumiputra,SELANGOR,3050,1
Cust4130,28,[2]Male,[1]Bumiputra,PERAK,2200,1
Cust4131,28,[1]Female,[1]Bumiputra,TERENGGANU,2390,1
Cust4132,28,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,3260,1
Cust4133,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,7760,1
Cust4134,28,[2]Male,[1]Bumiputra,KEDAH,1820,1
Cust4135,28,[1]Female,[3]Indian,PERAK,3240,1
Cust4136,28,[1]Female,[2]Chinese,SELANGOR,5420,1
Cust4137,28,[2]Male,[1]Bumiputra,SELANGOR,13730,1
Cust4138,28,[2]Male,[2]Chinese,SELANGOR,4270,1
Cust4139,28,[2]Male,[2]Chinese,KEDAH,15000,1
Cust4140,28,[1]Female,[1]Bumiputra,SELANGOR,3880,1
Cust4141,28,[1]Female,[2]Chinese,SELANGOR,2170,1
Cust4142,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,15000,1
Cust4143,28,[1]Female,[2]Chinese,SELANGOR,2980,1
Cust4144,28,[1]Female,[1]Bumiputra,SELANGOR,4370,1
Cust4145,28,[1]Female,[1]Bumiputra,SELANGOR,3510,1
Cust4146,28,[1]Female,[1]Bumiputra,TERENGGANU,2160,1
Cust4147,28,[2]Male,[1]Bumiputra,MELAKA,2780,1
Cust4148,28,[2]Male,[2]Chinese,KUALA LUMPUR,7570,1
Cust4149,28,[1]Female,[1]Bumiputra,SARAWAK,3060,1
Cust4150,28,[1]Female,[2]Chinese,SELANGOR,6470,1
Cust4151,28,[2]Male,[1]Bumiputra,JOHOR,2540,1
Cust4152,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,9320,1
Cust4153,28,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,3830,1
Cust4154,28,[1]Female,[2]Chinese,SELANGOR,3420,1
Cust4155,28,[1]Female,[2]Chinese,SELANGOR,5030,1
Cust4156,28,[1]Female,[1]Bumiputra,KELANTAN,2490,1
Cust4157,28,[1]Female,[1]Bumiputra,PERAK,2640,1
Cust4158,28,[1]Female,[1]Bumiputra,KEDAH,3130,1
Cust4159,28,[1]Female,[1]Bumiputra,KEDAH,4160,1
Cust4160,28,[2]Male,[1]Bumiputra,SELANGOR,3250,1
Cust4161,28,[1]Female,[1]Bumiputra,SELANGOR,2290,1
Cust4162,28,[1]Female,[1]Bumiputra,SELANGOR,2510,1
Cust4163,28,[2]Male,[1]Bumiputra,MELAKA,2140,1
Cust4164,28,[2]Male,[1]Bumiputra,KEDAH,2590,1
Cust4165,28,[1]Female,[1]Bumiputra,PAHANG,3280,1
Cust4166,28,[1]Female,[2]Chinese,KUALA LUMPUR,3200,1
Cust4167,28,[1]Female,[1]Bumiputra,KEDAH,7250,1
Cust4168,28,[2]Male,[1]Bumiputra,KELANTAN,2780,1
Cust4169,28,[1]Female,[1]Bumiputra,SELANGOR,3080,1
Cust4170,28,[2]Male,[2]Chinese,PULAU PINANG,2280,1
Cust4171,28,[1]Female,[1]Bumiputra,SELANGOR,3590,1
Cust4172,28,[1]Female,[1]Bumiputra,KEDAH,1810,1
Cust4173,28,[2]Male,[1]Bumiputra,PULAU PINANG,4070,1
Cust4174,28,[2]Male,[1]Bumiputra,JOHOR,2910,1
Cust4175,28,[1]Female,[2]Chinese,KUALA LUMPUR,3600,1
Cust4176,28,[2]Male,[2]Chinese,PULAU PINANG,9030,1
Cust4177,28,[2]Male,[1]Bumiputra,JOHOR,2740,1
Cust4178,28,[1]Female,[1]Bumiputra,PULAU PINANG,2380,1
Cust4179,28,[2]Male,[2]Chinese,KUALA LUMPUR,7920,1
Cust4180,28,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust4181,28,[2]Male,[1]Bumiputra,PULAU PINANG,3830,1
Cust4182,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,4450,1
Cust4183,28,[1]Female,[2]Chinese,SELANGOR,6540,1
Cust4184,28,[2]Male,[2]Chinese,KUALA LUMPUR,3260,1
Cust4185,28,[1]Female,[1]Bumiputra,KEDAH,3960,1
Cust4186,28,[1]Female,[1]Bumiputra,PERLIS,3480,1
Cust4187,28,[1]Female,[3]Indian,KEDAH,7320,1
Cust4188,28,[1]Female,[2]Chinese,PULAU PINANG,8340,1
Cust4189,28,[1]Female,[2]Chinese,KUALA LUMPUR,7930,1
Cust4190,28,[1]Female,[1]Bumiputra,SELANGOR,2560,1
Cust4191,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,2490,1
Cust4192,28,[2]Male,[1]Bumiputra,PERAK,7410,1
Cust4193,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,4460,1
Cust4194,28,[1]Female,[1]Bumiputra,PULAU PINANG,2310,1
Cust4195,28,[1]Female,[1]Bumiputra,PERAK,4090,1
Cust4196,28,[1]Female,[2]Chinese,SELANGOR,3040,1
Cust4197,28,[2]Male,[1]Bumiputra,PERAK,4470,1
Cust4198,28,[1]Female,[1]Bumiputra,SELANGOR,2570,1
Cust4199,28,[1]Female,[1]Bumiputra,PERAK,1800,1
Cust4200,28,[1]Female,[1]Bumiputra,PERAK,2190,1
Cust4201,28,[2]Male,[3]Indian,SELANGOR,6410,1
Cust4202,28,[2]Male,[2]Chinese,PERAK,3370,1
Cust4203,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,6780,1
Cust4204,28,[2]Male,[2]Chinese,JOHOR,9800,1
Cust4205,28,[1]Female,[2]Chinese,PULAU PINANG,3580,1
Cust4206,28,[1]Female,[1]Bumiputra,KEDAH,2130,1
Cust4207,28,[2]Male,[3]Indian,PERAK,11460,1
Cust4208,28,[1]Female,[1]Bumiputra,PERAK,2730,1
Cust4209,28,[1]Female,[1]Bumiputra,SELANGOR,3360,1
Cust4210,28,[1]Female,[1]Bumiputra,JOHOR,4750,1
Cust4211,28,[1]Female,[3]Indian,PULAU PINANG,3240,1
Cust4212,28,[1]Female,[2]Chinese,KEDAH,2460,1
Cust4213,28,[2]Male,[1]Bumiputra,PULAU PINANG,3470,1
Cust4214,28,[2]Male,[2]Chinese,PULAU PINANG,7930,1
Cust4215,28,[2]Male,[1]Bumiputra,JOHOR,2580,1
Cust4216,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,2170,1
Cust4217,28,[1]Female,[1]Bumiputra,PERAK,3090,1
Cust4218,28,[2]Male,[2]Chinese,SELANGOR,3620,1
Cust4219,28,[1]Female,[1]Bumiputra,PERAK,3360,1
Cust4220,28,[1]Female,[2]Chinese,SELANGOR,5020,1
Cust4221,28,[2]Male,[1]Bumiputra,MELAKA,2630,1
Cust4222,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,2070,1
Cust4223,28,[1]Female,[2]Chinese,PULAU PINANG,4390,1
Cust4224,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,2390,1
Cust4225,28,[2]Male,[1]Bumiputra,SELANGOR,2090,1
Cust4226,28,[1]Female,[1]Bumiputra,SELANGOR,10500,1
Cust4227,28,[1]Female,[1]Bumiputra,SELANGOR,4680,1
Cust4228,28,[2]Male,[1]Bumiputra,SELANGOR,2940,1
Cust4229,28,[1]Female,[1]Bumiputra,KEDAH,2500,1
Cust4230,28,[2]Male,[1]Bumiputra,PERAK,5550,1
Cust4231,28,[1]Female,[2]Chinese,SELANGOR,8600,1
Cust4232,28,[2]Male,[2]Chinese,JOHOR,7490,1
Cust4233,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,3970,1
Cust4234,28,[2]Male,[2]Chinese,SELANGOR,18220,1
Cust4235,28,[1]Female,[1]Bumiputra,PAHANG,2710,1
Cust4236,28,[1]Female,[2]Chinese,SELANGOR,5940,1
Cust4237,28,[1]Female,[2]Chinese,JOHOR,2260,1
Cust4238,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,3540,1
Cust4239,28,[1]Female,[1]Bumiputra,SARAWAK,2190,1
Cust4240,28,[1]Female,[1]Bumiputra,PAHANG,3810,1
Cust4241,28,[1]Female,[1]Bumiputra,TERENGGANU,8000,1
Cust4242,28,[1]Female,[1]Bumiputra,PUTRAJAYA,5780,1
Cust4243,28,[2]Male,[3]Indian,SELANGOR,4040,1
Cust4244,28,[1]Female,[3]Indian,PULAU PINANG,3720,1
Cust4245,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,2740,1
Cust4246,28,[2]Male,[2]Chinese,PULAU PINANG,3240,1
Cust4247,28,[2]Male,[2]Chinese,SELANGOR,5690,1
Cust4248,28,[2]Male,[2]Chinese,SELANGOR,3100,1
Cust4249,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,2830,1
Cust4250,28,[1]Female,[2]Chinese,SELANGOR,6000,1
Cust4251,28,[2]Male,[1]Bumiputra,SELANGOR,2890,1
Cust4252,28,[1]Female,[1]Bumiputra,SELANGOR,2650,1
Cust4253,28,[1]Female,[1]Bumiputra,SABAH,2510,1
Cust4254,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,4210,1
Cust4255,28,[2]Male,[2]Chinese,KEDAH,7090,1
Cust4256,28,[2]Male,[2]Chinese,PERAK,4260,1
Cust4257,28,[2]Male,[2]Chinese,PULAU PINANG,4230,1
Cust4258,28,[1]Female,[2]Chinese,PERAK,2270,1
Cust4259,28,[1]Female,[1]Bumiputra,KUALA LUMPUR,2370,1
Cust4260,28,[2]Male,[1]Bumiputra,KELANTAN,5070,1
Cust4261,28,[2]Male,[2]Chinese,SELANGOR,3800,1
Cust4262,28,[1]Female,[2]Chinese,PERAK,3300,1
Cust4263,28,[1]Female,[2]Chinese,PERAK,3740,1
Cust4264,28,[1]Female,[2]Chinese,PERAK,3910,1
Cust4265,28,[2]Male,[1]Bumiputra,SELANGOR,4280,1
Cust4266,28,[1]Female,[1]Bumiputra,TERENGGANU,2060,1
Cust4267,28,[1]Female,[1]Bumiputra,SELANGOR,4830,1
Cust4268,28,[1]Female,[1]Bumiputra,KELANTAN,3270,1
Cust4269,28,[2]Male,[1]Bumiputra,SELANGOR,6600,1
Cust4270,28,[1]Female,[1]Bumiputra,JOHOR,3150,1
Cust4271,28,[1]Female,[2]Chinese,NEGERI SEMBILAN,6320,1
Cust4272,28,[2]Male,[2]Chinese,PULAU PINANG,5440,1
Cust4273,28,[2]Male,[1]Bumiputra,KEDAH,2130,1
Cust4274,28,[2]Male,[1]Bumiputra,KUALA LUMPUR,4520,1
Cust4275,28,[1]Female,[1]Bumiputra,KELANTAN,9680,1
Cust4276,28,[1]Female,[2]Chinese,SELANGOR,2640,1
Cust4277,28,[2]Male,[1]Bumiputra,SELANGOR,3230,1
Cust4278,28,[2]Male,[2]Chinese,KEDAH,3470,1
Cust4279,28,[2]Male,[2]Chinese,JOHOR,4840,1
Cust4280,28,[1]Female,[1]Bumiputra,MELAKA,5220,1
Cust4281,28,[2]Male,[2]Chinese,SELANGOR,5220,1
Cust4282,28,[1]Female,[2]Chinese,PULAU PINANG,2430,1
Cust4283,27,[1]Female,[1]Bumiputra,MELAKA,4320,1
Cust4284,27,[2]Male,[1]Bumiputra,PERLIS,2330,1
Cust4285,27,[1]Female,[1]Bumiputra,SELANGOR,5960,1
Cust4286,27,[1]Female,[1]Bumiputra,JOHOR,2290,1
Cust4287,27,[1]Female,[1]Bumiputra,SELANGOR,4340,1
Cust4288,27,[1]Female,[1]Bumiputra,KUALA LUMPUR,3120,1
Cust4289,27,[2]Male,[1]Bumiputra,SELANGOR,3650,1
Cust4290,27,[2]Male,[2]Chinese,JOHOR,3170,1
Cust4291,27,[2]Male,[1]Bumiputra,KEDAH,3120,1
Cust4292,27,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,4670,1
Cust4293,27,[2]Male,[1]Bumiputra,JOHOR,2780,1
Cust4294,27,[1]Female,[1]Bumiputra,KEDAH,5540,1
Cust4295,27,[1]Female,[1]Bumiputra,SELANGOR,3130,1
Cust4296,27,[1]Female,[2]Chinese,PULAU PINANG,2940,1
Cust4297,27,[1]Female,[1]Bumiputra,PERAK,2650,1
Cust4298,27,[1]Female,[1]Bumiputra,SELANGOR,2360,1
Cust4299,27,[2]Male,[1]Bumiputra,KUALA LUMPUR,4470,1
Cust4300,27,[2]Male,[2]Chinese,PULAU PINANG,2550,1
Cust4301,27,[1]Female,[1]Bumiputra,JOHOR,3450,1
Cust4302,27,[1]Female,[3]Indian,PULAU PINANG,2780,1
Cust4303,27,[2]Male,[1]Bumiputra,SELANGOR,5840,1
Cust4304,27,[1]Female,[1]Bumiputra,KEDAH,4070,1
Cust4305,27,[1]Female,[1]Bumiputra,JOHOR,3030,1
Cust4306,27,[2]Male,[2]Chinese,PERAK,4000,1
Cust4307,27,[1]Female,[1]Bumiputra,PULAU PINANG,3360,1
Cust4308,27,[1]Female,[1]Bumiputra,KUALA LUMPUR,3400,1
Cust4309,27,[1]Female,[1]Bumiputra,JOHOR,1970,1
Cust4310,27,[2]Male,[1]Bumiputra,KUALA LUMPUR,5770,1
Cust4311,27,[1]Female,[2]Chinese,PULAU PINANG,2050,1
Cust4312,27,[2]Male,[1]Bumiputra,SELANGOR,2370,1
Cust4313,27,[1]Female,[1]Bumiputra,SELANGOR,2770,1
Cust4314,27,[1]Female,[1]Bumiputra,JOHOR,1970,1
Cust4315,27,[1]Female,[1]Bumiputra,MELAKA,3010,1
Cust4316,27,[1]Female,[1]Bumiputra,SELANGOR,3710,1
Cust4317,27,[2]Male,[1]Bumiputra,SELANGOR,3110,1
Cust4318,27,[2]Male,[1]Bumiputra,SELANGOR,3210,1
Cust4319,27,[1]Female,[2]Chinese,NEGERI SEMBILAN,3420,1
Cust4320,27,[1]Female,[1]Bumiputra,JOHOR,3210,1
Cust4321,27,[1]Female,[1]Bumiputra,SELANGOR,2740,1
Cust4322,27,[1]Female,[1]Bumiputra,JOHOR,2780,1
Cust4323,27,[1]Female,[1]Bumiputra,JOHOR,2410,1
Cust4324,27,[1]Female,[1]Bumiputra,SELANGOR,10070,1
Cust4325,27,[1]Female,[1]Bumiputra,PULAU PINANG,2530,1
Cust4326,27,[1]Female,[1]Bumiputra,SELANGOR,4240,1
Cust4327,27,[2]Male,[1]Bumiputra,KELANTAN,4840,1
Cust4328,27,[2]Male,[3]Indian,KUALA LUMPUR,5170,1
Cust4329,27,[1]Female,[1]Bumiputra,KUALA LUMPUR,7960,1
Cust4330,27,[1]Female,[1]Bumiputra,SELANGOR,2880,1
Cust4331,27,[2]Male,[2]Chinese,PULAU PINANG,3410,1
Cust4332,27,[2]Male,[1]Bumiputra,JOHOR,2700,1
Cust4333,27,[1]Female,[2]Chinese,KUALA LUMPUR,3610,1
Cust4334,27,[2]Male,[1]Bumiputra,KUALA LUMPUR,2720,1
Cust4335,27,[2]Male,[1]Bumiputra,SELANGOR,4060,1
Cust4336,27,[2]Male,[1]Bumiputra,KUALA LUMPUR,5940,1
Cust4337,27,[1]Female,[1]Bumiputra,KUALA LUMPUR,3260,1
Cust4338,27,[2]Male,[1]Bumiputra,KUALA LUMPUR,2400,1
Cust4339,27,[1]Female,[3]Indian,SELANGOR,2910,1
Cust4340,27,[2]Male,[1]Bumiputra,MELAKA,3960,1
Cust4341,27,[2]Male,[1]Bumiputra,SELANGOR,2220,1
Cust4342,27,[2]Male,[1]Bumiputra,KUALA LUMPUR,3820,1
Cust4343,27,[1]Female,[1]Bumiputra,KELANTAN,3550,1
Cust4344,27,[2]Male,[1]Bumiputra,KEDAH,3400,1
Cust4345,27,[2]Male,[1]Bumiputra,MELAKA,5200,1
Cust4346,27,[2]Male,[1]Bumiputra,KUALA LUMPUR,9400,1
Cust4347,27,[1]Female,[1]Bumiputra,JOHOR,4150,1
Cust4348,27,[1]Female,[2]Chinese,JOHOR,5300,1
Cust4349,27,[1]Female,[1]Bumiputra,SARAWAK,3700,1
Cust4350,27,[2]Male,[1]Bumiputra,SELANGOR,5300,1
Cust4351,27,[2]Male,[1]Bumiputra,PULAU PINANG,5380,1
Cust4352,27,[1]Female,[1]Bumiputra,PULAU PINANG,2100,1
Cust4353,27,[1]Female,[1]Bumiputra,PULAU PINANG,1810,1
Cust4354,27,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,2580,1
Cust4355,27,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,2160,1
Cust4356,27,[1]Female,[1]Bumiputra,KELANTAN,3750,1
Cust4357,27,[2]Male,[1]Bumiputra,SELANGOR,5100,1
Cust4358,27,[1]Female,[1]Bumiputra,SELANGOR,2740,1
Cust4359,27,[1]Female,[1]Bumiputra,TERENGGANU,4190,1
Cust4360,27,[2]Male,[2]Chinese,KUALA LUMPUR,3610,1
Cust4361,27,[2]Male,[1]Bumiputra,KELANTAN,2250,1
Cust4362,27,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,2130,1
Cust4363,27,[1]Female,[1]Bumiputra,KEDAH,7260,1
Cust4364,27,[1]Female,[1]Bumiputra,SELANGOR,4300,1
Cust4365,27,[1]Female,[1]Bumiputra,KUALA LUMPUR,2760,1
Cust4366,27,[1]Female,[3]Indian,PAHANG,2460,1
Cust4367,27,[1]Female,[4]Others,SELANGOR,3750,1
Cust4368,27,[2]Male,[3]Indian,SELANGOR,5780,1
Cust4369,27,[1]Female,[1]Bumiputra,JOHOR,2700,1
Cust4370,27,[2]Male,[1]Bumiputra,PERAK,2240,1
Cust4371,27,[2]Male,[1]Bumiputra,SELANGOR,3170,1
Cust4372,27,[1]Female,[1]Bumiputra,KELANTAN,2730,1
Cust4373,27,[2]Male,[1]Bumiputra,SELANGOR,2210,1
Cust4374,27,[1]Female,[1]Bumiputra,SELANGOR,3130,1
Cust4375,27,[2]Male,[1]Bumiputra,SELANGOR,3500,1
Cust4376,27,[1]Female,[1]Bumiputra,JOHOR,2690,1
Cust4377,27,[1]Female,[1]Bumiputra,SELANGOR,2100,1
Cust4378,27,[2]Male,[2]Chinese,PAHANG,16830,1
Cust4379,27,[1]Female,[1]Bumiputra,KELANTAN,4310,1
Cust4380,27,[1]Female,[1]Bumiputra,SELANGOR,3120,1
Cust4381,27,[2]Male,[1]Bumiputra,SELANGOR,3710,1
Cust4382,27,[2]Male,[2]Chinese,PULAU PINANG,2790,1
Cust4383,27,[1]Female,[1]Bumiputra,SELANGOR,3060,1
Cust4384,27,[2]Male,[3]Indian,PULAU PINANG,2040,1
Cust4385,27,[2]Male,[3]Indian,SELANGOR,4880,1
Cust4386,27,[2]Male,[1]Bumiputra,KUALA LUMPUR,3520,1
Cust4387,27,[1]Female,[1]Bumiputra,SELANGOR,3000,1
Cust4388,27,[2]Male,[2]Chinese,PULAU PINANG,2370,1
Cust4389,27,[1]Female,[1]Bumiputra,KEDAH,3500,1
Cust4390,27,[1]Female,[1]Bumiputra,PULAU PINANG,6430,1
Cust4391,27,[2]Male,[1]Bumiputra,SELANGOR,2650,1
Cust4392,27,[1]Female,[1]Bumiputra,PULAU PINANG,3010,1
Cust4393,27,[2]Male,[1]Bumiputra,PUTRAJAYA,2970,1
Cust4394,27,[1]Female,[1]Bumiputra,SELANGOR,4740,1
Cust4395,27,[2]Male,[1]Bumiputra,PERAK,3470,1
Cust4396,27,[1]Female,[1]Bumiputra,PERAK,4100,1
Cust4397,27,[1]Female,[1]Bumiputra,KUALA LUMPUR,5210,1
Cust4398,27,[2]Male,[1]Bumiputra,PERAK,2300,1
Cust4399,27,[1]Female,[2]Chinese,SELANGOR,4100,1
Cust4400,27,[2]Male,[2]Chinese,KUALA LUMPUR,6790,1
Cust4401,27,[1]Female,[2]Chinese,NEGERI SEMBILAN,3810,1
Cust4402,27,[1]Female,[2]Chinese,PULAU PINANG,3860,1
Cust4403,27,[1]Female,[2]Chinese,PULAU PINANG,4880,1
Cust4404,27,[1]Female,[1]Bumiputra,PERAK,2980,1
Cust4405,27,[1]Female,[1]Bumiputra,KUALA LUMPUR,2620,1
Cust4406,27,[1]Female,[1]Bumiputra,KEDAH,2260,1
Cust4407,27,[1]Female,[1]Bumiputra,PUTRAJAYA,5340,1
Cust4408,27,[2]Male,[1]Bumiputra,SELANGOR,5470,1
Cust4409,27,[1]Female,[3]Indian,PULAU PINANG,2720,1
Cust4410,27,[1]Female,[1]Bumiputra,MELAKA,3850,1
Cust4411,27,[1]Female,[1]Bumiputra,SELANGOR,1840,1
Cust4412,27,[1]Female,[1]Bumiputra,PAHANG,2550,1
Cust4413,27,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,12050,1
Cust4414,27,[1]Female,[1]Bumiputra,SELANGOR,2910,1
Cust4415,27,[1]Female,[1]Bumiputra,KEDAH,5970,1
Cust4416,27,[2]Male,[1]Bumiputra,KELANTAN,3240,1
Cust4417,27,[2]Male,[2]Chinese,PERAK,13070,1
Cust4418,27,[2]Male,[1]Bumiputra,JOHOR,2990,1
Cust4419,27,[2]Male,[1]Bumiputra,PERAK,2220,1
Cust4420,27,[1]Female,[2]Chinese,PULAU PINANG,4090,1
Cust4421,27,[1]Female,[1]Bumiputra,KEDAH,2640,1
